Feature ID	Taxon	Confidence
Seq65	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.2;NT-Alpha-1.1.1.2_OTU3	0.9999300645198415
Seq438	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.3;NS-Delta-1.1.3_OTU2	0.9979497250583836
Seq446	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9998725946747037
Seq81	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999992895141
Seq89	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9999992508221816
Seq97	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9994965619413976
Seq378	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999999028842173
Seq105	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9994231762400267
Seq113	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9998970966987034
Seq121	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU13	0.9997622686793696
Seq386	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999998564769431
Seq394	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999833763391048
Seq129	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999996644893935
Seq137	NS;NS-Delta;NS-Delta-1;NS-Delta-1.2;NS-Delta-1.2.1;NS-Delta-1.2.1_OTU6	0.9254387981466908
Seq410	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999621769866
Seq145	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU9	0.9999999999506031
Seq418	NS;NS-Alpha;NS-Alpha-3;NS-Alpha-3.2;NS-Alpha-3.2.1;NS-Alpha-3.2.1.1;NS-Alpha-3.2.1.1.1;NS-Alpha-3.2.1.1.1.2;NS-Alpha-3.2.1.1.1.2_OTU3	0.9786330298823598
Seq434	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU10	0.8215341437419383
Seq153	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.999999805347746
Seq161	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.2;NS-Gamma-2.3.2.2_OTU3	0.9999893545175005
Seq169	NT;NT-Alpha;NT-Alpha-Incertae_sedis;NT-Alpha-Incertae_sedis_OTU2	0.9998952825260395
Seq177	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999925766262109
Seq185	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU7	0.9992734383619883
Seq209	NS;NS-Beta;NS-Beta-1;NS-Beta-1_OTU6	0.9999975884755176
Seq217	NS;NS-Delta;NS-Delta-2;NS-Delta-2.2;NS-Delta-2.2.1;NS-Delta-2.2.1_OTU5	0.9999999999998295
Seq225	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.2;NS-Gamma-2.3.2.2_OTU6	0.9690637044513692
Seq233	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.3;NS-Gamma-2.3.2.3_OTU3	0.9999745540843616
Seq241	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999002436089889
Seq249	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.1;NT-Alpha-1.1.1.1.1_OTU5	0.796078304975498
Seq257	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999991365485
Seq265	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9999462213785617
Seq281	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.1;NS-Gamma-2.1.2;NS-Gamma-2.1.2.2;NS-Gamma-2.1.2.2_OTU3	0.9999899629090778
Seq289	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.1;NS-Gamma-2.1.2;NS-Gamma-2.1.2.2;NS-Gamma-2.1.2.2_OTU3	0.9999978959216345
Seq297	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.2;NT-Alpha-1.1.1.2_OTU3	0.9983045985662321
Seq305	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU13	0.9995265848755434
Seq313	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999972064586
Seq321	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.999992113025039
Seq329	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.2;NS-Gamma-2.3.2.2_OTU8	0.9999999998423732
Seq337	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.1;NS-Gamma-2.1.2;NS-Gamma-2.1.2.2;NS-Gamma-2.1.2.2_OTU3	0.9999940776190795
Seq345	NS;NS-Delta;NS-Delta-2;NS-Delta-2.1;NS-Delta-2.1_OTU2	0.9999990205085646
Seq361	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9998521041772761
Seq369	NS;NS-Delta;NS-Delta-1;NS-Delta-1.2;NS-Delta-1.2.2;NS-Delta-1.2.2_OTU2	0.999956753284557
Seq377	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.2;NT-Alpha-1.2.1;NT-Alpha-1.2.1_OTU4	0.9999988757830418
Seq385	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2.3;NS-Gamma-2.3.2.3_OTU3	0.9998152799906673
Seq401	NS;NS-Gamma;NS-Gamma-2;NS-Gamma-2.3;NS-Gamma-2.3.2;NS-Gamma-2.3.2_OTU2	0.9999999972919227
Seq409	NS;NS-Delta;NS-Delta-1;NS-Delta-1.1;NS-Delta-1.1.2;NS-Delta-1.1.2.1;NS-Delta-1.1.2.1_OTU10	0.8842268135170979
Seq417	NS;NS-Delta;NS-Delta-1;NS-Delta-1.Incertae_sedis.3;NS-Delta-1.Incertae_sedis.3_OTU2	0.9981553865632755
Seq433	NT;NT-Alpha;NT-Alpha-1;NT-Alpha-1.1;NT-Alpha-1.1.1;NT-Alpha-1.1.1.1;NT-Alpha-1.1.1.1.3;NT-Alpha-1.1.1.1.3.2;NT-Alpha-1.1.1.1.3.2.Incertae_sedis;NT-Alpha-1.1.1.1.3.2.Incertae_sedis_OTU1	0.9986803515676178
